open,high,low,close,volume,datetime,symbol,date_only,close_yesterday,diff_percent,gap_up
9.3,12.38,8.25,9.11,15611713,2020-12-17 06:00:00,VVOS,2020-12-17,6.78,37.168141592920364,True
5.9,6.31,4.74,6.0,143205030,2021-02-10 06:00:00,OGI,2021-02-10,4.37,35.01144164759726,True
3.98,4.04,3.56,4.04,99393351,2021-03-11 06:00:00,OGI,2021-03-11,2.89,37.71626297577854,True
4.9,7.89,3.77,4.11,131021691,2020-07-31 05:00:00,SONN,2020-07-31,2.91,68.38487972508592,True
4.38,4.94,3.35,3.9,92544097,2020-08-24 05:00:00,SONN,2020-08-24,2.63,66.53992395437263,True
18.41,19.6,16.25,17.88,25743486,2020-08-14 05:00:00,MESO,2020-08-14,11.81,55.8848433530906,True
12.91,13.7,11.35,11.4,15291994,2021-01-11 06:00:00,MESO,2021-01-11,8.66,49.07621247113164,True
3.35,3.47,2.72,2.755,76745062,2021-03-31 05:00:00,RKDA,2021-03-31,2.33,43.776824034334766,True
8.32,8.73,5.37,5.59,35334265,2020-12-18 06:00:00,CYTH,2020-12-18,4.74,75.52742616033755,True
2.9,4.02,2.72,3.05,3869474,2020-06-04 05:00:00,MREO,2020-06-04,1.96,47.95918367346939,True
2.98,4.25,2.73,3.6,86879134,2020-12-18 06:00:00,MREO,2020-12-18,2.21,34.841628959276015,True
5.07,7.521,4.2,4.995,8764731,2020-10-28 05:00:00,TTNP,2020-10-28,3.846,31.82527301092044,True
7.68,8.85,5.85,6.135,17773486,2020-11-20 06:00:00,TTNP,2020-11-20,5.13,49.707602339181285,True
10.2,11.5,8.05,8.4,10239159,2020-07-16 05:00:00,NBRV,2020-07-16,6.65,53.383458646616525,True
2.14,2.32,1.49,1.51,140489080,2021-05-26 05:00:00,NBRV,2021-05-26,1.48,44.594594594594604,True
4.91,5.12,4.37,4.69,6023129,2020-10-08 05:00:00,CPSS,2020-10-08,3.33,47.447447447447445,True
10.4,10.7,6.95,7.1,15694564,2020-11-12 06:00:00,EDRY,2020-11-12,4.49,131.62583518930958,True
3.87,5.85,3.04,3.17,183662090,2020-12-09 06:00:00,XBIO,2020-12-09,1.08,258.3333333333333,True
3.71,7.36,3.58,4.66,8626097,2021-02-05 06:00:00,WHLR,2021-02-05,2.81,32.02846975088968,True
7.76,9.99,6.45,8.91,224640970,2020-07-23 05:00:00,MIST,2020-07-23,3.34,132.33532934131736,True
4.78,4.78,4.05,4.39,2667104,2021-01-25 06:00:00,ACER,2021-01-25,3.67,30.245231607629435,True
5.3,5.39,4.0,4.2,21978102,2021-03-15 05:00:00,ACER,2021-03-15,3.41,55.42521994134896,True
10.03,11.45,7.13,7.24,89468893,2021-03-02 06:00:00,JCS,2021-03-02,5.35,87.4766355140187,True
7.6,8.18,5.24,5.48,49946147,2021-01-21 06:00:00,GENE,2021-01-21,4.3,76.74418604651163,True
1.7,1.8,1.38,1.44,42935927,2020-07-15 05:00:00,PHUN,2020-07-15,1.29,31.7829457364341,True
2.14,2.41,1.75,1.81,114058019,2021-01-26 06:00:00,PHUN,2021-01-26,1.45,47.58620689655174,True
3.06,3.17,2.43,2.69,77910698,2021-02-01 06:00:00,PHUN,2021-02-01,2.08,47.11538461538461,True
2.18,3.07,1.83,1.93,173015360,2021-03-11 06:00:00,PHUN,2021-03-11,1.62,34.567901234567906,True
0.589,0.6,0.3612,0.4585,756814360,2020-11-09 06:00:00,SNDL,2020-11-09,0.25,135.6,True
0.346,0.35,0.2915,0.3009,590867590,2020-11-24 06:00:00,SNDL,2020-11-24,0.2408,43.68770764119601,True
0.4935,0.86,0.455,0.7294,2057930800,2020-11-30 06:00:00,SNDL,2020-11-30,0.372,32.66129032258065,True
0.9584,1.36,0.6517,0.825,2158450600,2021-01-28 06:00:00,SNDL,2021-01-28,0.6008,59.52063914780294,True
2.21,3.04,1.93,2.95,2630643100,2021-02-10 06:00:00,SNDL,2021-02-10,1.65,33.939393939393945,True
3.96,3.96,2.15,2.38,2956070900,2021-02-11 06:00:00,SNDL,2021-02-11,2.95,34.23728813559321,True
10.37,10.75,7.58,8.14,18441782,2020-10-28 05:00:00,AUVI,2020-10-28,6.37,62.7943485086342,True
9.0,35.78,8.2876,19.71,118339008,2021-02-09 06:00:00,AUVI,2021-02-09,5.18,73.74517374517374,True
1.8,1.83,1.43,1.51,29686108,2020-08-05 05:00:00,ARPO,2020-08-05,1.32,36.36363636363636,True
15.87,24.34,11.29,11.77,95482784,2021-02-10 06:00:00,BPTH,2021-02-10,5.2,205.19230769230765,True
9.73,10.17,7.26,7.63,21683813,2021-04-05 05:00:00,BPTH,2021-04-05,7.15,36.08391608391608,True
14.0,14.98,5.73,6.37,34070549,2021-02-24 06:00:00,NVOS,2021-02-24,3.9887,250.99155113194774,True
2.57,2.61,1.77,1.89,36249262,2020-06-15 05:00:00,BBI,2020-06-15,1.26,103.96825396825395,True
24.69,27.24,21.56,23.87,18593585,2020-06-23 05:00:00,TBIO,2020-06-23,16.24,52.032019704433516,True
104.0,111.77,95.5,104.56,26477879,2020-07-07 05:00:00,NVAX,2020-07-07,79.44,30.916414904330313,True
191.05,235.5,172.0,220.94,36661372,2021-01-29 06:00:00,NVAX,2021-01-29,134.01,42.563987762107324,True
1.98,2.21,1.74,2.15,45794137,2020-06-08 05:00:00,CDEV,2020-06-08,1.49,32.88590604026846,True
36.98,54.5,26.8,37.0,49382542,2020-09-28 05:00:00,PLL,2020-09-28,11.0,236.18181818181813,True
4.57,6.22,4.11,4.37,133260186,2020-08-21 05:00:00,PIXY,2020-08-21,3.44,32.84883720930233,True
9.15,9.8,5.4,5.9,6929444,2020-06-18 05:00:00,HUSN,2020-06-18,3.975,130.18867924528305,True
2.955,5.3,2.655,2.9445,15389980,2020-10-12 05:00:00,HUSN,2020-10-12,2.175,35.86206896551726,True
4.3165,4.4,3.3,3.35,5305288,2020-10-15 05:00:00,HUSN,2020-10-15,3.225,33.84496124031006,True
54.0,107.3299,53.6554,82.17,7063231,2021-04-07 05:00:00,UTME,2021-04-07,39.0,38.46153846153846,True
17.24,25.85,6.28,7.33,29098195,2020-12-17 06:00:00,OCG,2020-12-17,6.1,182.6229508196721,True
4.27,4.39,3.23,3.77,132510953,2020-11-09 06:00:00,AMC,2020-11-09,2.49,71.48594377510037,True
4.71,4.88,3.85,4.42,443238115,2021-01-25 06:00:00,AMC,2021-01-25,3.51,34.188034188034194,True
20.34,20.36,11.01,19.9,1253253552,2021-01-27 06:00:00,AMC,2021-01-27,4.96,310.0806451612903,True
14.31,16.0,11.6,13.26,602193320,2021-01-29 06:00:00,AMC,2021-01-29,8.63,65.81691772885283,True
9.0,27.05,7.35,26.5,100656969,2020-07-13 05:00:00,EQ,2020-07-13,3.19,182.13166144200628,True
5.69,6.25,4.81,5.03,13596651,2020-10-01 05:00:00,ADES,2020-10-01,4.06,40.14778325123155,True
3.68,3.79,2.7,2.89,40413403,2020-12-18 06:00:00,CNSP,2020-12-18,2.5,47.2,True
3.65,3.75,3.26,3.45,11234636,2021-01-19 06:00:00,NERV,2021-01-19,2.71,34.686346863468636,True
14.88,18.5,11.78,12.49,49382590,2021-04-06 05:00:00,SJ,2021-04-06,9.31,59.828141783029,True
13.7734,16.54,12.06,12.25,25466095,2021-04-29 05:00:00,WVVI,2021-04-29,10.245,34.44021473889704,True
3.91,4.93,3.53,4.13,10683638,2021-01-12 06:00:00,IRIX,2021-01-12,2.86,36.71328671328673,True
5.22,5.6,3.4,3.61,41259232,2021-05-06 05:00:00,ALF,2021-05-06,3.58,45.810055865921775,True
4.88,4.91,3.86,4.57,23111316,2021-05-10 05:00:00,ALF,2021-05-10,3.7,31.891891891891884,True
6.76,7.12,4.2,4.64,29258240,2020-12-09 06:00:00,NTEC,2020-12-09,3.46,95.37572254335261,True
7.01,7.4899,5.54,5.96,15420582,2021-03-15 05:00:00,NTEC,2021-03-15,4.59,52.72331154684096,True
7.97,9.45,6.18,7.1,282618360,2021-03-22 05:00:00,SPRT,2021-03-22,2.14,272.4299065420561,True
0.73955,0.81,0.4,0.55,9139929,2021-03-30 05:00:00,AGBAR,2021-03-30,0.31,138.56451612903228,True
0.55,0.55,0.381,0.5,2161210,2021-04-08 05:00:00,AGBAR,2021-04-08,0.37,48.64864864864866,True
23.0,25.74,18.98,22.1,25759156,2021-02-10 06:00:00,CMLF,2021-02-10,15.52,48.1958762886598,True
11.5,13.5,7.205,8.2,33214426,2020-06-23 05:00:00,PPBT,2020-06-23,7.67,49.934810951760106,True
3.0,4.1,1.95,2.29,30399554,2020-10-19 05:00:00,CCNC,2020-10-19,1.1,172.72727272727272,True
1.59,1.59,1.22,1.29,65296771,2020-05-29 05:00:00,PRTY,2020-05-29,1.02,55.88235294117648,True
4.7,4.76,3.65,3.65,31122529,2020-07-28 05:00:00,SPPI,2020-07-28,3.24,45.06172839506173,True
1.25,1.6,0.725,0.725,121877158,2020-10-09 05:00:00,SNMP,2020-10-09,0.37,237.83783783783784,True
1.64,1.64,1.32,1.59,28174966,2021-03-23 05:00:00,SNMP,2021-03-23,1.05,56.190476190476176,True
1.09,1.46,0.971,1.09,147396353,2021-05-17 05:00:00,SNMP,2021-05-17,0.71,53.521126760563405,True
69.49,69.85,63.25,66.75,3450289,2021-02-11 06:00:00,DMTK,2021-02-11,53.05,30.989632422243165,True
6.7079,6.85,5.42,5.84,8255454,2021-03-12 06:00:00,ANIX,2021-03-12,5.14,30.503891050583675,True
84.4,85.0,67.12,77.2,14222897,2020-08-17 05:00:00,CVAC,2020-08-17,55.9,50.98389982110914,True
25.93,26.45,22.59,24.1,71099362,2020-06-16 05:00:00,IQ,2020-06-16,19.15,35.4046997389034,True
7.6999,8.19,5.82,6.4,21258295,2020-08-07 05:00:00,KZIA,2020-08-07,4.27,80.32552693208433,True
9.87,10.83,8.51,9.695,134631850,2020-12-14 06:00:00,VERU,2020-12-14,6.355,55.310778914240736,True
1.34,1.45,1.16,1.18,49468727,2021-02-09 06:00:00,ASRT,2021-02-09,1.03,30.097087378640783,True
1.6388,1.64,1.52,1.56,2515559,2021-05-18 05:00:00,ASRT,2021-05-18,0.4325,278.9132947976879,True
4.94,5.0,3.4,3.79,11217809,2020-12-30 06:00:00,CNFR,2020-12-30,2.65,86.41509433962267,True
17.57,17.675,13.3,14.2975,1577598,2020-07-27 05:00:00,VIRX,2020-07-27,12.327,42.532651902328226,True
7.21,7.245,6.195,6.51,4067136,2020-11-30 06:00:00,VIRX,2020-11-30,5.25,37.333333333333336,True
0.84,1.05,0.75,0.8051,79848749,2021-01-05 06:00:00,ZSAN,2021-01-05,0.5823,44.25553838227716,True
2.78,3.06,1.77,1.99,154114460,2021-02-09 06:00:00,ZSAN,2021-02-09,1.93,44.041450777202066,True
5.46,7.415,4.8,5.625,17839216,2020-06-05 05:00:00,TOPS,2020-06-05,3.8,43.684210526315795,True
5.52,6.25,5.02,5.64,264914240,2021-04-05 05:00:00,CEMI,2021-04-05,3.52,56.8181818181818,True
10.9,11.05,7.78,7.88,5761816,2021-04-05 05:00:00,IGIC,2021-04-05,8.16,33.57843137254902,True
17.59,24.42,13.57,15.75,44738628,2020-07-14 05:00:00,INMB,2020-07-14,8.85,98.75706214689266,True
2.98,3.1,2.24,2.37,113187666,2020-12-31 06:00:00,HOTH,2020-12-31,1.64,81.70731707317074,True
3.06,3.15,2.33,2.51,80438896,2021-03-23 05:00:00,HOTH,2021-03-23,2.18,40.36697247706421,True
3.79,4.2699,2.94,3.05,56323501,2021-02-05 06:00:00,METX,2021-02-05,2.74,38.32116788321167,True
22.39,25.2,19.81,24.5,29075784,2021-02-01 06:00:00,THCB,2021-02-01,15.66,42.9757343550447,True
11.09,11.38,10.57,10.9,14012178,2020-10-14 05:00:00,MDRX,2020-10-14,8.31,33.453670276774965,True
9.895,12.49,5.77,6.1,63554951,2021-02-11 06:00:00,RCMT,2021-02-11,3.69,168.15718157181573,True
10.54,30.0,5.38,5.8,40185144,2020-06-10 05:00:00,JFIN,2020-06-10,2.95,257.28813559322026,True
5.97,6.06,3.75,4.55,11303473,2020-06-12 05:00:00,JFIN,2020-06-12,3.9,53.07692307692307,True
14.05,15.0,8.7,10.95,40084753,2020-06-18 05:00:00,ALPN,2020-06-18,4.66,201.50214592274676,True
0.9904,1.19,0.886,1.0,150217480,2021-02-02 06:00:00,AEZS,2021-02-02,0.7,41.48571428571429,True
0.94,2.62,0.85,1.63,159968010,2020-06-09 05:00:00,NAKD,2020-06-09,0.679,38.43888070692193,True
0.458,0.47,0.3211,0.343,59209407,2020-08-20 05:00:00,NAKD,2020-08-20,0.2509,82.542845755281,True
0.1787,0.33,0.166,0.2889,1149248940,2020-11-19 06:00:00,NAKD,2020-11-19,0.1295,37.992277992277984,True
0.225,0.23,0.18,0.1839,283849540,2020-11-23 06:00:00,NAKD,2020-11-23,0.1686,33.45195729537367,True
0.3442,0.47,0.275,0.412,880371000,2021-01-05 06:00:00,NAKD,2021-01-05,0.2177,58.10748736793753,True
2.24,3.4,1.1,1.39,1173840990,2021-01-28 06:00:00,NAKD,2021-01-28,1.38,62.31884057971017,True
2.25,2.28,1.45,1.65,474977820,2021-01-29 06:00:00,NAKD,2021-01-29,1.39,61.870503597122315,True
2.5,2.7,1.74,2.45,3542459,2020-06-18 05:00:00,NVFY,2020-06-18,1.9,31.57894736842106,True
6.93,7.49,4.2,4.49,37769218,2021-03-11 06:00:00,NVFY,2021-03-11,2.4,188.74999999999997,True
1.51,1.62,1.31,1.39,143886500,2021-04-30 05:00:00,MOTS,2021-04-30,1.09,38.53211009174311,True
14.46,15.43,13.71,14.2,37280749,2020-11-27 06:00:00,APXT,2020-11-27,10.99,31.574158325750687,True
2.17,2.36,1.46,1.68,37255358,2020-07-09 05:00:00,BGFV,2020-07-09,0.92,135.8695652173913,True
5.21,5.93,4.54,5.58,15145037,2020-07-29 05:00:00,BGFV,2020-07-29,3.47,50.14409221902016,True
27.2266,27.4,26.9,26.96,1368048,2021-05-24 05:00:00,MMAC,2021-05-24,17.1,59.21988304093566,True
2.06,2.38,1.23,1.38,14722634,2020-08-10 05:00:00,MOXC,2020-08-10,1.22,68.85245901639345,True
3.3,3.44,1.96,2.36,42313237,2020-08-27 05:00:00,MOXC,2020-08-27,2.1001,57.13537450597591,True
2.56,6.76,2.55,2.6,149218380,2020-10-22 05:00:00,EVK,2020-10-22,1.15,122.60869565217392,True
5.77,8.3,4.75,5.25,108010531,2020-12-03 06:00:00,EVK,2020-12-03,2.1,174.76190476190473,True
6.61,8.5,4.27,4.57,9501294,2021-02-05 06:00:00,KRKR,2021-02-05,4.5,46.88888888888889,True
20.5,20.5,17.82,18.73,35795169,2021-01-25 06:00:00,AUPH,2021-01-25,14.86,37.95423956931359,True
3.27,3.55,2.7,3.23,73827405,2020-07-01 05:00:00,YELL,2020-07-01,1.85,76.75675675675676,True
68.64,75.0,53.6,58.38,18297276,2020-12-14 06:00:00,ARVN,2020-12-14,29.93,129.33511526896092,True
2.08,2.55,1.64,1.83,70414503,2020-08-11 05:00:00,OXBR,2020-08-11,1.17,77.7777777777778,True
1.55,9.62,1.55,2.95,140357970,2020-09-28 05:00:00,OXBR,2020-09-28,1.07,44.85981308411215,True
3.17,3.17,2.63,2.7,12878619,2021-02-04 06:00:00,THTX,2021-02-04,2.34,35.47008547008547,True
23.96,23.99,18.55,19.29,9550370,2020-06-10 05:00:00,LAKE,2020-06-10,16.02,49.563046192259684,True
22.0,26.45,21.33,25.77,38209854,2020-08-07 05:00:00,GRPN,2020-08-07,16.45,33.738601823708215,True
5.07,5.75,4.445,4.55,217797200,2021-05-05 05:00:00,ATNX,2021-05-05,3.71,36.65768194070082,True
23.47,29.29,21.8,29.25,4951204,2021-01-12 06:00:00,ACTCU,2021-01-12,13.35,75.80524344569288,True
18.92,19.85,15.21,16.39,4046268,2020-07-27 05:00:00,TCRR,2020-07-27,13.1,44.427480916030554,True
2.21,2.69,1.9,2.04,84019925,2020-10-26 05:00:00,GRIL,2020-10-26,1.53,44.44444444444444,True
2.51,3.18,2.08,2.58,198727090,2020-06-01 05:00:00,CETX,2020-06-01,0.947,165.04751847940864,True
3.12,4.2,2.33,2.56,142620190,2021-03-10 06:00:00,CETX,2021-03-10,1.67,86.82634730538925,True
20.84,47.86,20.79,33.96,9504212,2020-12-17 06:00:00,SCPS,2020-12-17,5.92,252.02702702702703,True
3.88,5.1,3.12,3.44,15318971,2020-12-29 06:00:00,KOSS,2020-12-29,2.4,61.66666666666667,True
11.69,13.9,8.72,10.0,34562731,2021-01-26 06:00:00,KOSS,2021-01-26,6.0,94.83333333333333,True
17.52,69.79,14.19,58.0,25073496,2021-01-27 06:00:00,KOSS,2021-01-27,10.0,75.2,True
72.865,105.4018,53.0,64.0,11612325,2021-01-29 06:00:00,KOSS,2021-01-29,41.96,73.65347950428979,True
26.75,30.0,23.81,25.59,7228365,2021-02-03 06:00:00,KOSS,2021-02-03,20.0,33.75,True
32.6,35.05,18.93,21.53,38329360,2021-02-25 06:00:00,KOSS,2021-02-25,18.44,76.78958785249458,True
25.23,40.48,23.2,30.28,60298912,2021-03-10 06:00:00,KOSS,2021-03-10,17.9,40.94972067039108,True
3.67,19.75,3.45,14.3,315842280,2021-02-04 06:00:00,AACG,2021-02-04,1.36,169.85294117647055,True
2.85,2.89,1.51,1.76,30623751,2020-12-09 06:00:00,RCON,2020-12-09,1.44,97.91666666666667,True
3.04,3.6,2.35,2.56,16836826,2021-01-25 06:00:00,RCON,2021-01-25,2.19,38.812785388127864,True
7.26,10.17,6.6,7.97,165956480,2021-03-30 05:00:00,VTSI,2021-03-30,4.78,51.882845188284506,True
0.7216,1.65,0.6671,1.45,356571440,2021-01-04 06:00:00,CHEK,2021-01-04,0.46,56.869565217391305,True
2.4,2.93,1.67,1.73,279399380,2021-01-05 06:00:00,CHEK,2021-01-05,1.45,65.51724137931035,True
4.05,4.49,3.02,3.07,420805020,2021-03-15 05:00:00,CHEK,2021-03-15,1.53,164.70588235294113,True
11.1,11.49,9.36,10.12,59211814,2021-05-25 05:00:00,PRVB,2021-05-25,7.98,39.09774436090225,True
10.51,11.83,7.91,8.79,43624252,2020-10-01 05:00:00,ENLV,2020-10-01,5.94,76.93602693602692,True
13.86,15.0,12.65,14.3,7350939,2020-10-05 05:00:00,ENLV,2020-10-05,10.35,33.91304347826087,True
1.26,1.9,1.04,1.23,21781736,2020-07-20 05:00:00,BRQS,2020-07-20,0.85,48.23529411764706,True
1.32,2.23,1.15,1.23,152056650,2020-08-24 05:00:00,BRQS,2020-08-24,0.882,49.65986394557824,True
9.01,11.73,7.41,8.96,31201578,2020-06-25 05:00:00,APVO,2020-06-25,5.75,56.69565217391305,True
50.0035,60.0,31.0,32.74,7469066,2020-11-09 06:00:00,APVO,2020-11-09,23.7,110.98523206751057,True
0.83,0.83,0.61,0.67,1128366,2021-02-17 06:00:00,ZGYHR,2021-02-17,0.52045,59.47737534825632,True
1.36,1.56,1.05,1.2,3659021,2020-06-03 05:00:00,VVPR,2020-06-03,0.9975,36.34085213032582,True
15.84,24.33,14.1,16.28,111137499,2020-10-09 05:00:00,VVPR,2020-10-09,10.09,56.98711595639247,True
10.37,11.36,8.74,9.26,16469001,2020-12-23 06:00:00,VVPR,2020-12-23,7.89,31.43219264892268,True
8.4,8.93,4.36,4.73,26320930,2020-07-16 05:00:00,LGHL,2020-07-16,3.42,145.61403508771932,True
4.99,5.39,3.11,3.66,23834960,2021-01-08 06:00:00,LGHL,2021-01-08,2.3,116.95652173913047,True
10.5,11.99,5.16,5.61,49054357,2021-03-29 05:00:00,UPC,2021-03-29,4.06,158.62068965517244,True
5.34,7.22,5.07,5.25,75952704,2021-04-01 05:00:00,UPC,2021-04-01,4.01,33.16708229426434,True
1.55,1.97,1.18,1.38,68256212,2020-06-26 05:00:00,CTXR,2020-06-26,1.08,43.51851851851852,True
1.53,1.68,1.13,1.2,48522501,2020-08-26 05:00:00,TYME,2020-08-26,1.17,30.769230769230777,True
3.03,4.99,2.8,3.53,276469850,2021-02-03 06:00:00,TYME,2021-02-03,1.82,66.48351648351647,True
2.32,2.59,1.75,2.08,133260243,2020-06-09 05:00:00,IZEA,2020-06-09,1.26,84.12698412698411,True
17.86,35.2,13.5,15.5,16620979,2021-03-26 05:00:00,EEIQ,2021-03-26,4.0,346.5,True
22.4,28.0,17.3,18.54,5168894,2021-03-29 05:00:00,EEIQ,2021-03-29,15.5,44.51612903225806,True
5.31,12.3,5.22,9.4,96809337,2021-03-09 06:00:00,INVO,2021-03-09,3.11,70.73954983922829,True
1.92,5.56,1.84,2.74,119516324,2020-12-30 06:00:00,IPDN,2020-12-30,1.37,40.14598540145984,True
15.77,18.15,12.6,13.47,59212045,2021-03-03 06:00:00,KMPH,2021-03-03,9.43,67.2322375397667,True
7.32,9.84,5.55,5.772,18395439,2020-10-20 05:00:00,ACOR,2020-10-20,4.14,76.81159420289858,True
7.16,7.18,5.5,6.12,36771603,2021-01-13 06:00:00,ACOR,2021-01-13,4.24,68.86792452830188,True
1.5,1.9,1.3301,1.49,17241119,2020-06-19 05:00:00,PT,2020-06-19,1.105,35.74660633484163,True
2.64,2.658,2.0538,2.16,16171839,2020-06-01 05:00:00,VISL,2020-06-01,1.7616,49.86376021798365,True
5.3934,8.94,4.5108,6.84,58172841,2020-06-04 05:00:00,VISL,2020-06-04,2.55,111.50588235294117,True
9.18,9.3,7.56,7.98,7601988,2020-07-21 05:00:00,MBRX,2020-07-21,6.6,39.09090909090909,True
6.6,7.32,5.52,5.94,8495330,2020-12-01 06:00:00,MBRX,2020-12-01,4.68,41.02564102564103,True
7.41,8.78,6.03,6.39,54161495,2021-02-02 06:00:00,MBRX,2021-02-02,4.7,57.659574468085104,True
6.38,10.49,5.82,6.56,31232698,2020-06-23 05:00:00,FFHL,2020-06-23,4.69,36.03411513859274,True
8.4,8.8,6.289,6.443,3299792,2020-10-12 05:00:00,PSHG,2020-10-12,5.826,44.181256436663254,True
7.35,8.11,5.17,5.38,19033056,2020-11-11 06:00:00,PSHG,2020-11-11,4.56,61.184210526315795,True
33.2,33.5,23.55,27.17,26429355,2020-11-24 06:00:00,ARVL,2020-11-24,25.45,30.45186640471514,True
3.95,4.35,2.71,2.82,1211381,2020-11-17 06:00:00,GSMG,2020-11-17,2.675,47.66355140186917,True
2.49,2.49,2.0,2.14,2770008,2020-12-09 06:00:00,USIO,2020-12-09,1.8299,36.07300945406854,True
6.75,9.79,6.56,7.75,20848252,2020-06-04 05:00:00,KZR,2020-06-04,4.47,51.00671140939598,True
1.05,1.12,0.722,0.8099,13402197,2020-06-26 05:00:00,OPTT,2020-06-26,0.698,50.42979942693412,True
3.18,3.72,2.68,2.98,165484540,2020-10-07 05:00:00,OPTT,2020-10-07,2.18,45.871559633027516,True
3.31,4.46,2.67,3.02,58349947,2020-11-24 06:00:00,OPTT,2020-11-24,2.17,52.53456221198157,True
11.49,14.3,7.89,8.04,230619020,2020-06-26 05:00:00,VXRT,2020-06-26,6.26,83.54632587859425,True
4.98,8.18,4.63,5.35,229273680,2020-07-06 05:00:00,AYRO,2020-07-06,3.27,52.29357798165138,True
16.0,16.0,10.0,10.4,2028492,2020-12-23 06:00:00,BREZ,2020-12-23,10.62,50.659133709981184,True
7.5,10.5,5.72,10.5,93871454,2020-11-30 06:00:00,CAAS,2020-11-30,3.83,95.822454308094,True
14.24,15.0,12.07,12.43,11773827,2021-02-10 06:00:00,GMDA,2021-02-10,9.89,43.98382204246713,True
3.03,3.04,2.4,2.54,23526212,2020-12-14 06:00:00,SYBX,2020-12-14,2.24,35.26785714285712,True
2.0,2.099,1.4,1.56,5809628,2020-07-22 05:00:00,SPI,2020-07-22,1.28,56.25,True
3.54,46.67,3.3,14.0,348301810,2020-09-23 05:00:00,SPI,2020-09-23,1.0475,237.94749403341285,True
27.1,28.71,12.5,13.1,29554977,2020-09-24 05:00:00,SPI,2020-09-24,14.0,93.57142857142858,True
12.16,12.38,8.93,9.14,59155070,2020-10-15 05:00:00,SPI,2020-10-15,7.18,69.35933147632313,True
16.07,16.18,11.61,11.88,14219472,2020-11-24 06:00:00,SPI,2020-11-24,10.72,49.906716417910445,True
174.0,174.25,172.24,172.7,14105270,2021-04-26 05:00:00,PFPT,2021-04-26,131.78,32.038245560783125,True
14.98,21.14,12.32,21.07,1229535,2020-08-24 05:00:00,GP,2020-08-24,11.41,31.288343558282207,True
1.28,1.4,0.8625,1.01,57404190,2020-09-03 05:00:00,EARS,2020-09-03,0.83,54.21686746987953,True
1.22,1.3,1.0,1.03,51489795,2020-10-13 05:00:00,EARS,2020-10-13,0.8445,44.46417998815867,True
1.46,6.6,1.32,5.23,306626480,2020-12-01 06:00:00,EARS,2020-12-01,1.11,31.531531531531517,True
4.45,6.25,4.16,5.2,58849517,2021-03-09 06:00:00,EARS,2021-03-09,3.42,30.116959064327496,True
